spec_id,scope,dv,formula,n,aic,aicc,bic,logLik,converged,delta_aicc,akaike_weight,aicc_rank
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,30
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,31
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,32
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,33
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,34
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,35
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,36
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,37
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,38
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,39
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,40
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,41
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,42
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,43
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,44
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,45
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,46
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,47
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,48
