Country,Continent,Year,Outbreak,CasesTotal,Deaths,CLIMATIC,ECOLOGICAL,ECOLOGICAL__bin,ECONOMIC,GEOPHYSICAL,GEOPHYSICAL__bin,INTERSTATE,INTERSTATE__bin,INTRASTATE,POISONING,POISONING__bin,TECHNOLOGICAL,TERRORISM,CLIMATIC_lag_avg,CLIMATIC_lead_avg,ECOLOGICAL_lag_avg,ECOLOGICAL_lead_avg,ECOLOGICAL__bin_lag_avg,ECOLOGICAL__bin_lead_avg,ECONOMIC_lag_avg,ECONOMIC_lead_avg,GEOPHYSICAL_lag_avg,GEOPHYSICAL_lead_avg,GEOPHYSICAL__bin_lag_avg,GEOPHYSICAL__bin_lead_avg,INTERSTATE_lag_avg,INTERSTATE_lead_avg,INTERSTATE__bin_lag_avg,INTERSTATE__bin_lead_avg,INTRASTATE_lag_avg,INTRASTATE_lead_avg,POISONING_lag_avg,POISONING_lead_avg,POISONING__bin_lag_avg,POISONING__bin_lead_avg,TECHNOLOGICAL_lag_avg,TECHNOLOGICAL_lead_avg,TERRORISM_lag_avg,TERRORISM_lead_avg,Outbreak_lag,Outbreak_lead
Colombia,America,2000,0,0,0,3.0,0.0,0,1.0,1.0,1,0.0,0,1.0,0.0,0,2.0,137.0,2.8,4.2,0.2,0.0,0.2,0.0,0.4,0.0,0.8,0.6,0.4,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.8,3.0,268.0,106.8,1.0,0.0
Colombia,America,2001,0,0,0,6.0,0.0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,4.0,207.0,3.0,3.2,0.0,0.0,0.0,0.0,0.6,0.0,0.4,1.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.6,2.2,270.8,74.0,0.0,0.0
Colombia,America,2002,0,0,0,5.0,0.0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,2.0,150.0,3.6,3.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,1.4,0.4,0.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.2,3.0,230.4,50.0,0.0,1.0
Colombia,America,2003,1,0,0,4.0,0.0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,1.0,98.0,4.4,2.8,0.0,0.0,0.0,0.0,0.6,0.0,0.4,2.4,0.4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.2,3.0,140.8,57.0,0.0,0.0
Colombia,America,2004,0,0,0,2.0,0.0,0,0.0,2.0,1,0.0,0,1.0,0.0,0,2.0,37.0,4.8,3.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,2.0,0.4,0.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.8,141.6,77.2,1.0,0.0
Colombia,America,2005,0,0,0,4.0,0.0,0,0.0,1.0,1,0.0,0,1.0,0.0,0,6.0,42.0,4.0,3.4,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.8,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.2,2.6,125.8,96.0,0.0,0.0
Colombia,America,2006,0,0,0,1.0,0.0,0,0.0,2.0,1,0.0,0,1.0,0.0,0,0.0,43.0,4.2,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.4,0.4,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.2,106.8,106.2,0.0,0.0
Colombia,America,2007,0,0,0,4.0,0.0,0,0.0,2.0,1,0.0,0,1.0,0.0,0,6.0,30.0,3.2,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6,0.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.2,2.4,74.0,123.2,0.0,0.0
Colombia,America,2008,0,0,0,3.0,0.0,0,0.0,5.0,1,0.0,0,1.0,0.0,0,1.0,133.0,3.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.2,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.2,50.0,126.4,0.0,1.0
Colombia,America,2009,1,0,0,3.0,0.0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,1.0,138.0,2.8,3.25,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.25,1.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.5,57.0,123.5,0.0,1.0
Colombia,America,2010,1,0,0,6.0,0.0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,5.0,136.0,3.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.8,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.8,1.6666666666666667,77.2,119.33333333333333,1.0,1.0
Colombia,America,2011,1,7,0,3.0,0.0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,3.0,94.0,3.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.5,0.6,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.6,1.0,96.0,132.0,1.0,0.0
Colombia,America,2012,0,0,0,3.0,0.0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,2.0,115.0,3.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.0,0.4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.2,0.0,106.2,149.0,1.0,0.0
Colombia,America,2013,0,0,0,1.0,0.0,0,0.0,1.0,1,0.0,0,1.0,0.0,0,0.0,149.0,3.6,,0.0,,0.0,,0.0,,1.0,,0.2,,0.0,,0.0,,1.0,,0.0,,0.0,,2.4,,123.2,,0.0,
Congo Republic,Africa,1990,0,0,0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,1.0,1.0,,0.2,,0.2,,0.2,,1.8,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,,6.2,,0.0
Congo Republic,Africa,1991,0,0,0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,1.0,6.4,0.0,0.0
Congo Republic,Africa,1992,0,0,0,0.0,0.0,0,2.0,0.0,0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.5,6.8,0.0,0.0
Congo Republic,Africa,1993,0,0,0,0.0,0.0,0,2.0,0.0,0,0.0,0,0.0,0.0,0,2.0,23.0,0.0,0.4,0.0,0.2,0.0,0.2,1.3333333333333333,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.3333333333333333,2.2,0.0,0.0
Congo Republic,Africa,1994,0,0,0,1.0,1.0,1,3.0,0.0,0,0.0,0,0.0,0.0,0,1.0,8.0,0.0,0.4,0.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,6.0,1.2,0.0,0.0
Congo Republic,Africa,1995,0,0,0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.2,0.4,0.2,0.2,0.2,0.2,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.2,6.4,1.2,0.0,0.0
Congo Republic,Africa,1996,0,0,0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1.0,0.2,0.4,0.2,0.2,0.2,0.2,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,6.2,1.2,0.0,0.0
Congo Republic,Africa,1997,0,0,0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,2.0,0.2,0.6,0.2,0.2,0.2,0.2,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,6.4,1.4,0.0,1.0
Congo Republic,Africa,1998,1,0,0,1.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.2,0.4,0.2,0.2,0.2,0.2,1.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,6.8,1.6,0.0,1.0
Congo Republic,Africa,1999,1,0,0,1.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,3.0,0.4,0.2,0.2,0.2,0.2,0.2,1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,2.2,1.0,1.0,0.0
Congo Republic,Africa,2000,0,0,0,0.0,1.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0,1.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.2,1.0,1.0,1.0
Congo Republic,Africa,2001,1,0,0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,1.0,1.0,0.4,0.6,0.2,0.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,1.2,0.8,0.0,1.0
Congo Republic,Africa,2002,1,0,0,1.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,3.0,0.4,0.6,0.2,0.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,1.2,0.2,1.0,1.0
Congo Republic,Africa,2003,1,0,0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1.0,0.6,0.6,0.2,0.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,1.4,0.0,1.0,1.0
Congo Republic,Africa,2004,1,0,0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,2.0,0.0,0.4,0.6,0.2,0.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.6,0.0,1.0,1.0
Congo Republic,Africa,2005,1,0,0,1.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,1.0,0.0,0.2,0.4,0.2,0.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,1.0,0.0,1.0,0.0
Congo Republic,Africa,2006,0,0,0,1.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,1.0,0.0,1.0,0.0
Congo Republic,Africa,2007,0,0,0,1.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,1.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.8,0.0,0.0,0.0
Congo Republic,Africa,2008,0,0,0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.2,0.2,0.0,1.0
Congo Republic,Africa,2009,1,0,0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.75,0.0,0.25,0.0,1.0
Congo Republic,Africa,2010,1,0,0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,1.0,0.0,0.6,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0
Congo Republic,Africa,2011,0,0,0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.5,1.0,1.0
Congo Republic,Africa,2012,1,0,0,2.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,2.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0
Congo Republic,Africa,2013,0,0,0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1.0,0.4,,0.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.6,,0.0,,1.0,
Costa Rica,America,1990,0,0,0,0.0,0.0,0,2.0,2.0,1,0.0,0,0.0,0.0,0,1.0,1.0,,1.2,,0.0,,0.0,,1.6,,1.0,,0.4,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.6,,0.0
Costa Rica,America,1991,0,0,0,1.0,0.0,0,2.0,4.0,1,0.0,0,0.0,0.0,0,0.0,2.0,0.0,1.6,0.0,0.0,0.0,0.0,2.0,1.4,2.0,0.2,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.4,0.0,0.0
Costa Rica,America,1992,0,0,0,1.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,2.0,0.5,1.4,0.0,0.0,0.0,0.0,2.0,1.2,3.0,0.2,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.5,1.2,0.0,0.0
Costa Rica,America,1993,0,0,0,1.0,0.0,0,1.0,1.0,1,0.0,0,0.0,0.0,0,0.0,3.0,0.6666666666666666,1.6,0.0,0.0,0.0,0.0,1.6666666666666667,1.0,2.0,0.2,0.6666666666666666,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.6666666666666667,0.6,0.0,0.0
Costa Rica,America,1994,0,0,0,2.0,0.0,0,2.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1.0,0.75,1.4,0.0,0.0,0.0,0.0,1.5,0.6,1.75,0.2,0.75,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.0,0.4,0.0,1.0
Costa Rica,America,1995,1,0,0,1.0,0.0,0,2.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1.4,0.0,0.0,0.0,0.0,1.6,0.2,1.4,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,1.8,0.4,0.0,0.0
Costa Rica,America,1996,0,0,0,3.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1.0,1.2,1.0,0.0,0.0,0.0,0.0,1.6,0.0,1.0,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.6,0.4,1.0,0.0
Costa Rica,America,1997,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1.0,1.6,1.4,0.0,0.0,0.0,0.0,1.4,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,0.2,0.0,0.0
Costa Rica,America,1998,0,0,0,2.0,0.0,0,0.0,1.0,1,0.0,0,0.0,0.0,0,0.0,0.0,1.4,1.2,0.0,0.0,0.0,0.0,1.2,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,0.2,0.0,0.0
Costa Rica,America,1999,0,0,0,1.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.6,1.4,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.2,0.0,0.0
Costa Rica,America,2000,0,0,0,1.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,2.0,0.0,1.4,1.8,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.0,0.0
Costa Rica,America,2001,0,0,0,1.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1.0,1.4,2.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.4,0.0,0.0,0.0
Costa Rica,America,2002,0,0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.4,0.0,0.0,0.0
Costa Rica,America,2003,0,0,0,1.0,0.0,0,0.0,1.0,1,0.0,0,0.0,0.0,0,0.0,0.0,1.4,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.0,0.0,0.0
Costa Rica,America,2004,0,0,0,2.0,0.0,0,0.0,1.0,1,0.0,0,0.0,0.0,0,0.0,0.0,1.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.0,0.0,0.0
Costa Rica,America,2005,0,0,0,3.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,1.0,0.0,1.4,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0
Costa Rica,America,2007,0,0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0
Costa Rica,America,2008,0,0,0,4.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0
Costa Rica,America,2009,1,0,0,0.0,0.0,0,0.0,1.0,1,0.0,0,0.0,0.0,0,0.0,0.0,2.4,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,0.4,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0
Costa Rica,America,2010,1,0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,2.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0
Costa Rica,America,2011,0,0,0,1.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,2.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0
Costa Rica,America,2012,0,0,0,1.0,0.0,0,0.0,1.0,1,0.0,0,0.0,0.0,0,0.0,0.0,1.8,,0.0,,0.0,,0.0,,0.2,,0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
Cote d'Ivoire,Africa,1990,0,0,0,0.0,0.0,0,2.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,1.6,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.4,,2.4,,1.0
Cote d'Ivoire,Africa,1991,1,0,0,0.0,0.0,0,2.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.8,0.0,0.0
Cote d'Ivoire,Africa,1992,0,0,0,0.0,0.0,0,2.0,0.0,0,0.0,0,0.0,0.0,0,0.0,3.0,0.0,0.2,0.0,0.0,0.0,0.0,2.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2.4,1.0,0.0
Cote d'Ivoire,Africa,1993,0,0,0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,2.4,0.0,0.0
Cote d'Ivoire,Africa,1994,0,0,0,0.0,0.0,0,2.0,0.0,0,0.0,0,0.0,0.0,0,1.0,2.0,0.0,0.2,0.0,0.0,0.0,0.0,1.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.75,2.0,0.0,1.0
Cote d'Ivoire,Africa,1995,1,0,0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,7.0,0.0,0.2,0.0,0.0,0.0,0.0,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,1.0,1.0,0.0,1.0
Cote d'Ivoire,Africa,1996,1,2027,150,1.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.6,2.4,0.8,1.0,0.0
Cote d'Ivoire,Africa,1997,0,0,0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,1.4,2.8,0.8,1.0,0.0
Cote d'Ivoire,Africa,1998,0,0,0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,2.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.6,1.0,2.4,0.8,0.0,0.0
Cote d'Ivoire,Africa,1999,0,0,0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,2.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.8,1.0,2.4,1.0,0.0,0.0
Cote d'Ivoire,Africa,2000,0,0,0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,2.0,2.0,0.2,0.0,0.0,0.2,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1.0,0.6,2.0,0.8,0.0,1.0
Cote d'Ivoire,Africa,2001,1,4898,324,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,1.0,1.0,0.2,0.0,0.0,0.2,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1.4,0.6,1.0,1.2,0.0,1.0
Cote d'Ivoire,Africa,2002,1,0,0,0.0,0.0,0,1.0,0.0,0,0.0,0,1.0,0.0,0,0.0,1.0,0.0,0.2,0.0,0.2,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.6,1.0,0.8,1.2,1.0,0.0
Cote d'Ivoire,Africa,2003,0,70,15,0.0,0.0,0,1.0,0.0,0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.4,1.0,0.8,1.2,1.0,0.0
Cote d'Ivoire,Africa,2004,0,0,0,0.0,1.0,1,1.0,0.0,0,0.0,0,1.0,0.0,0,2.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,1.0,0.0,0.0
Cote d'Ivoire,Africa,2005,0,0,1,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.2,0.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.8,1.0,2.2,0.0,1.0
Cote d'Ivoire,Africa,2006,1,0,0,0.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,1.0,3.0,0.0,1.0,0.2,0.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.6,1.2,0.8,2.2,0.0,0.0
