spec_id,scope,dv,formula,n,aic,aicc,bic,logLik,converged,delta_aicc,akaike_weight,aicc_rank
5cf57eeb830d0544e156efc1a335415d,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + TERRORISM_lag_avg + (1 | Country),529,601.460316,601.621235,627.086246,-294.730158,True,6.994028,0.000706,46
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,47
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,48
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,49
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,50
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,51
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,52
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,53
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,54
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,55
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,56
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,57
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,58
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,59
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,60
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,61
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,62
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,63
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,64
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,65
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,66
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,67
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,68
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,69
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,70
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,71
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,72
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,73
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,74
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,75
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,76
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),529,601.590675,601.751595,627.216606,-294.795338,True,7.124387,0.000661,77
